Record_ID,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
2672,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,6.92,36,61873
2673,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,8.08,36,61873
2674,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,10.75,36,61873
2675,Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,Business,10.83,36,61873
2676,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,13.08,36,61873
2677,Vistara,UK-834,Chennai,Evening,one,Early_Morning,Mumbai,Business,14.75,36,61873
2678,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,15.5,36,61873
2679,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,16.92,36,61873
2680,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,17.92,36,61873
2681,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,20.58,36,61873
2682,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,16.08,36,61649
2683,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,17.17,36,61649
2684,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,18.25,36,61649
2685,Air_India,AI-539,Chennai,Evening,one,Afternoon,Mumbai,Business,19.83,36,61649
2686,Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,25,36,61649
2687,Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,27,36,61649
2688,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.83,36,63979
2689,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.33,36,64113
2690,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.5,36,64113
2691,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,12.67,36,64113
2692,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,13.17,36,64113
2693,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.08,36,64113
2694,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,14.33,36,64113
2695,Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Business,16.58,36,64113
2696,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,11.25,36,69713
2697,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,15.08,36,69713
2698,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.5,36,80566
2699,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10,36,80566
2700,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,11.08,36,80566
2701,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Business,1.75,37,23424
2702,Air_India,AI-672,Chennai,Evening,zero,Evening,Mumbai,Business,2.17,37,23424
2703,Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Business,1.92,37,23838
2704,Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,Business,2,37,23838
2705,Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,Business,2,37,23838
2706,Vistara,UK-824,Chennai,Night,zero,Night,Mumbai,Business,2.08,37,23838
2707,Air_India,AI-429,Chennai,Afternoon,one,Afternoon,Mumbai,Business,26.58,37,31622
2708,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Business,5.67,37,49553
2709,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,5.75,37,49553
2710,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,9.58,37,49553
2711,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,12.08,37,49553
2712,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,15.92,37,49553
2713,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,19.42,37,49553
2714,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,6.67,37,49553
2715,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,8.08,37,49553
2716,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,10.08,37,49553
2717,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.33,37,49553
2718,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.67,37,49553
2719,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,11.83,37,49553
2720,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,12.25,37,49553
2721,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,12.75,37,49553
2722,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,13.83,37,49553
2723,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,13.83,37,49553
2724,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,14.92,37,49553
2725,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.08,37,49553
2726,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.42,37,49553
2727,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,16,37,49553
2728,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,16.08,37,49553
2729,Air_India,AI-538,Chennai,Night,one,Afternoon,Mumbai,Business,16.5,37,49553
2730,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,17.17,37,49553
2731,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,18.25,37,49553
2732,Air_India,AI-539,Chennai,Evening,one,Afternoon,Mumbai,Business,19.83,37,49553
2733,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,21.67,37,49553
2734,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,23.67,37,49553
2735,Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,25,37,49553
2736,Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,27,37,49553
2737,Air_India,AI-766,Chennai,Morning,one,Night,Mumbai,Business,8.75,37,51057
2738,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,7.08,37,56273
2739,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.5,37,56273
2740,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,16.92,37,56273
2741,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,8.33,37,57393
2742,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,12.17,37,57393
2743,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,22,37,57393
2744,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Business,6.67,37,61873
2745,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,6.92,37,61873
2746,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,8.08,37,61873
2747,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,10.75,37,61873
2748,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,13.08,37,61873
2749,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,15.5,37,61873
2750,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,16.92,37,61873
2751,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,17.92,37,61873
2752,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,20.58,37,61873
2753,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.83,37,63979
2754,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.33,37,64113
2755,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.5,37,64113
2756,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,12.67,37,64113
2757,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,13.17,37,64113
2758,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.08,37,64113
2759,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,14.33,37,64113
2760,Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Business,16.58,37,64113
2761,Vistara,UK-838,Chennai,Night,one,Night,Mumbai,Business,23,37,64113
2762,Vistara,UK-838,Chennai,Night,one,Night,Mumbai,Business,24.17,37,64113
2763,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,11.25,37,69713
2764,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,15.08,37,69713
2765,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.5,37,80566
2766,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10,37,80566
2767,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,11.08,37,80566
2768,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Business,1.75,38,23424
2769,Air_India,AI-672,Chennai,Afternoon,zero,Evening,Mumbai,Business,2.17,38,23424
2770,Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Business,1.92,38,23838
2771,Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,Business,2,38,23838
2772,Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,Business,2,38,23838
2773,Vistara,UK-824,Chennai,Night,zero,Night,Mumbai,Business,2.08,38,23838
2774,Air_India,AI-429,Chennai,Afternoon,one,Afternoon,Mumbai,Business,26.58,38,31622
2775,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,5.75,38,49553
2776,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,9.58,38,49553
2777,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,12.08,38,49553
2778,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,15.92,38,49553
2779,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,19.42,38,49553
2780,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,6.67,38,49553
2781,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,8.08,38,49553
2782,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,10.08,38,49553
2783,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.33,38,49553
2784,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.67,38,49553
2785,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,11.83,38,49553
2786,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,12.25,38,49553
2787,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,12.75,38,49553
2788,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,13.83,38,49553
2789,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,13.83,38,49553
2790,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,14.92,38,49553
2791,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.08,38,49553
2792,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.42,38,49553
2793,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,16,38,49553
2794,Air_India,AI-538,Chennai,Night,one,Afternoon,Mumbai,Business,16.5,38,49553
2795,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,21.67,38,49553
2796,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,23.67,38,49553
2797,Air_India,AI-766,Chennai,Morning,one,Evening,Mumbai,Business,9.58,38,51057
2798,Air_India,AI-766,Chennai,Morning,one,Night,Mumbai,Business,11.83,38,51057
2799,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,7.08,38,56273
2800,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.5,38,56273
2801,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,16.92,38,56273
2802,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,8.33,38,57393
2803,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,12.17,38,57393
2804,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,22,38,57393
2805,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,6.92,38,61873
2806,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,8.08,38,61873
2807,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,10.75,38,61873
2808,Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,Business,10.83,38,61873
2809,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,13.08,38,61873
2810,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,15.5,38,61873
2811,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,16.92,38,61873
2812,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,17.92,38,61873
2813,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,20.58,38,61873
2814,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,16.08,38,61649
2815,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,17.17,38,61649
2816,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,18.25,38,61649
2817,Air_India,AI-539,Chennai,Evening,one,Afternoon,Mumbai,Business,19.83,38,61649
2818,Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,25,38,61649
2819,Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,27,38,61649
2820,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.83,38,63979
2821,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.33,38,64113
2822,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.5,38,64113
2823,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,12.67,38,64113
2824,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,13.17,38,64113
2825,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.08,38,64113
2826,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,14.33,38,64113
2827,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,11.25,38,69713
2828,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,15.08,38,69713
2829,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Business,5.67,38,78640
2830,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.5,38,80566
2831,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10,38,80566
2832,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,11.08,38,88003
2833,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Business,6.67,38,90960
2834,Vistara,UK-834,Chennai,Evening,one,Early_Morning,Mumbai,Business,14.75,38,90960
2835,Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Business,16.58,38,93200
2836,Air_India,AI-672,Chennai,Afternoon,zero,Evening,Mumbai,Business,2.17,39,23424
2837,Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Business,1.92,39,23838
2838,Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,Business,2,39,23838
2839,Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,Business,2,39,23838
2840,Vistara,UK-824,Chennai,Night,zero,Night,Mumbai,Business,2.08,39,23838
2841,Air_India,AI-429,Chennai,Afternoon,one,Afternoon,Mumbai,Business,26.58,39,31622
2842,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Business,5.67,39,49553
2843,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,5.75,39,49553
2844,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,9.58,39,49553
2845,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,12.08,39,49553
2846,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,15.92,39,49553
2847,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,19.42,39,49553
2848,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,6.67,39,49553
2849,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,8.08,39,49553
2850,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,10.08,39,49553
2851,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.33,39,49553
2852,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.67,39,49553
2853,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,11.83,39,49553
2854,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,12.25,39,49553
2855,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,12.75,39,49553
2856,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,13.83,39,49553
2857,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,13.83,39,49553
2858,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,14.92,39,49553
2859,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.08,39,49553
2860,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.42,39,49553
2861,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,16,39,49553
2862,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,16.08,39,49553
2863,Air_India,AI-538,Chennai,Night,one,Afternoon,Mumbai,Business,16.5,39,49553
2864,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,17.17,39,49553
2865,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,18.25,39,49553
2866,Air_India,AI-539,Chennai,Evening,one,Afternoon,Mumbai,Business,19.83,39,49553
2867,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,21.67,39,49553
2868,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,23.67,39,49553
2869,Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,25,39,49553
2870,Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,27,39,49553
2871,Air_India,AI-766,Chennai,Early_Morning,one,Night,Mumbai,Business,13.08,39,51057
2872,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,7.08,39,56273
2873,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.5,39,56273
2874,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,16.92,39,56273
2875,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,8.33,39,57393
2876,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,12.17,39,57393
2877,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,22,39,57393
2878,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,6.92,39,61873
2879,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,8.08,39,61873
2880,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,10.75,39,61873
2881,Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,Business,10.83,39,61873
2882,Vistara,UK-834,Chennai,Evening,one,Early_Morning,Mumbai,Business,14.75,39,61873
2883,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,15.5,39,61873
2884,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,17.92,39,61873
2885,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,20.58,39,61873
2886,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.83,39,63979
2887,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.33,39,64113
2888,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.5,39,64113
2889,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,12.67,39,64113
2890,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,13.17,39,64113
2891,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.08,39,64113
2892,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,14.33,39,64113
2893,Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Business,16.58,39,64113
2894,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,11.25,39,69713
2895,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,15.08,39,69713
2896,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Business,6.67,39,69825
2897,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,13.08,39,69825
2898,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,16.92,39,69825
2899,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.5,39,80566
2900,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10,39,80566
2901,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,11.08,39,80566
2902,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Business,1.75,40,23424
2903,Air_India,AI-672,Chennai,Evening,zero,Evening,Mumbai,Business,2.17,40,23424
2904,Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Business,1.92,40,23838
2905,Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,Business,2,40,23838
2906,Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,Business,2,40,23838
2907,Vistara,UK-824,Chennai,Night,zero,Night,Mumbai,Business,2.08,40,23838
2908,Air_India,AI-429,Chennai,Afternoon,one,Afternoon,Mumbai,Business,26.58,40,31622
2909,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,5.75,40,49553
2910,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,9.58,40,49553
2911,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,12.08,40,49553
2912,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,15.92,40,49553
2913,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,6.67,40,49553
2914,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,8.08,40,49553
2915,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,10.08,40,49553
2916,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.33,40,49553
2917,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.67,40,49553
2918,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,11.83,40,49553
2919,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,12.25,40,49553
2920,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,12.75,40,49553
2921,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,13.83,40,49553
2922,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,13.83,40,49553
2923,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Business,14.92,40,49553
2924,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.08,40,49553
2925,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,15.42,40,49553
2926,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Business,16,40,49553
2927,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,21.67,40,49553
2928,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,23.67,40,49553
2929,Air_India,AI-766,Chennai,Morning,one,Night,Mumbai,Business,8.75,40,51057
2930,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,7.08,40,56273
2931,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,8.33,40,57393
2932,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,12.17,40,57393
2933,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Business,6.92,40,61873
2934,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,8.08,40,61873
2935,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,10.75,40,61873
2936,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,13.08,40,61873
2937,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,16.92,40,61873
2938,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Business,5.67,40,61985
2939,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,19.42,40,61985
2940,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,16.08,40,61649
2941,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,17.17,40,61649
2942,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,18.25,40,61649
2943,Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,25,40,61649
2944,Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Business,27,40,61649
2945,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.83,40,63979
2946,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.33,40,64113
2947,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.5,40,64113
2948,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,13.17,40,64113
2949,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,14.33,40,64113
2950,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.5,40,68705
2951,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,16.92,40,68705
2952,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,11.25,40,69713
2953,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Business,15.08,40,69713
2954,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,22,40,69825
2955,Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Business,6.67,40,74305
2956,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,17.92,40,74305
2957,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Business,20.58,40,74305
2958,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,12.67,40,76545
2959,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.08,40,76545
2960,Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Business,16.58,40,76545
2961,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,9.5,40,80566
2962,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10,40,80566
2963,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,11.08,40,80566
2964,Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,Business,10.83,40,82257
2965,Vistara,UK-834,Chennai,Evening,one,Early_Morning,Mumbai,Business,14.75,40,82257
2966,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,15.5,40,82257
2967,Air_India,AI-569,Chennai,Early_Morning,zero,Morning,Mumbai,Business,1.75,41,23424
2968,Air_India,AI-672,Chennai,Afternoon,zero,Evening,Mumbai,Business,2.17,41,23424
2969,Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Business,1.92,41,23838
2970,Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,Business,2,41,23838
2971,Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,Business,2,41,23838
